level_0,index,Participant,State,Activity,Minute,MET (Google Fit),Datetime,Watch Intensity,MET (Ainsworth),MET (Freedson),MET (VM3),model_classification,scaled_intensity,estimation
33,33,P409,lab,standing,4,0.9246123708933266,2019-11-07 14:46:00,0.22027022459726875,1.8,1.440598,0.670602,0,1.384738175672794,1.384738175672794
34,34,P409,lab,standing,5,0.9246123708933266,2019-11-07 14:47:00,1.9163700685353269,1.8,1.439008,0.668876,0,2.0372294817356087,1.5
35,35,P409,lab,breathing,1,0.8090358245316608,2019-11-07 14:50:00,0.027072080620787642,1.0,1.439008,0.668876,0,1.3104146564868977,1.3104146564868977
36,36,P409,lab,breathing,2,0.8090358245316608,2019-11-07 14:51:00,0.018420736966996795,1.0,1.439008,0.668876,0,1.3070864759319407,1.3070864759319407
37,37,P409,lab,breathing,3,0.8090358245316608,2019-11-07 14:52:00,0.01805633381633508,1.0,1.439008,0.668876,0,1.306946289675478,1.306946289675478
38,38,P409,lab,breathing,4,0.8090358245316608,2019-11-07 14:53:00,0.018130264347624468,1.0,1.439008,0.668876,0,1.3069747308247954,1.3069747308247954
39,39,P409,lab,breathing,5,0.8090358245316608,2019-11-07 14:54:00,0.032951547470155766,1.0,1.439008,0.668876,0,1.3126764932633164,1.3126764932633164
40,40,P409,lab,squats,1,1.0401889172549923,2019-11-07 14:57:00,5.184084119293282,5.0,2.809588,6.37410033554203,1,3.2943223447762455,3.2943223447762455
41,41,P409,lab,squats,2,1.0401889172549923,2019-11-07 14:58:00,4.389783054032998,5.0,4.401178,8.109012569664028,1,2.9887539306695485,2.9887539306695485
42,42,P409,lab,squats,3,1.0401889172549923,2019-11-07 14:59:00,4.449876598296212,5.0,4.094308,6.737500652084278,1,3.0118719772411517,3.0118719772411517
43,43,P409,lab,squats,4,1.0401889172549923,2019-11-07 15:00:00,4.166477670154364,5.0,2.179948,3.4332519814998035,1,2.9028481261860537,2.9028481261860537
44,44,P409,lab,squats,5,1.0401889172549923,2019-11-07 15:01:00,1.7051937735533678,5.0,2.497153,2.504534207853249,1,1.9559897498797543,1.9559897498797543
45,45,P409,lab,breathing,1,0.9246123708933266,2019-11-07 15:03:00,0.9795190822155976,1.0,1.439008,0.668876,0,1.6768219704474228,1.5
46,46,P409,lab,breathing,2,0.9246123708933266,2019-11-07 15:04:00,0.10108327957192616,1.0,1.439008,0.668876,0,1.3388868387345996,1.3388868387345996
47,47,P409,lab,breathing,3,0.9246123708933266,2019-11-07 15:05:00,0.08651698505569451,1.0,1.439008,0.668876,0,1.333283170667911,1.333283170667911
48,48,P409,lab,breathing,4,0.9246123708933266,2019-11-07 15:06:00,0.053045944132604016,1.0,1.439008,0.668876,0,1.3204068277537568,1.3204068277537568
49,49,P409,lab,breathing,5,0.9246123708933266,2019-11-07 15:07:00,0.05458638888207914,1.0,1.439008,0.668876,0,1.3209994383893249,1.3209994383893249
50,50,P409,lab,reading,1,0.9246123708933266,2019-11-07 15:09:00,2.448957430906749,1.3,1.439008,0.668876,0,2.2421163726272573,1.5
51,51,P409,lab,reading,2,0.9246123708933266,2019-11-07 15:10:00,3.2616787518829087,1.3,1.439008,0.668876,0,2.5547710775281067,1.5
52,52,P409,lab,reading,3,0.9246123708933266,2019-11-07 15:11:00,0.8243119540888675,1.3,1.439008,0.668876,0,1.6171136330499416,1.5
53,53,P409,lab,reading,4,0.9246123708933266,2019-11-07 15:12:00,0.6978189425608344,1.3,1.439008,0.668876,0,1.5684516450220956,1.5
54,54,P409,lab,reading,5,0.9246123708933266,2019-11-07 15:13:00,0.981601469337402,1.3,1.439008,0.668876,0,1.6776230668555678,1.5
55,55,P409,lab,breathing,1,0.9246123708933266,2019-11-07 15:15:00,0.02574780253042001,1.0,1.439008,0.668876,0,1.3099052053812552,1.3099052053812552
56,56,P409,lab,breathing,2,0.9246123708933266,2019-11-07 15:16:00,0.025527638807025767,1.0,1.439008,0.668876,0,1.3098205081767016,1.3098205081767016
57,57,P409,lab,breathing,3,0.9246123708933266,2019-11-07 15:17:00,0.015699020181733785,1.0,1.439008,0.668876,0,1.3060394287629329,1.3060394287629329
58,58,P409,lab,breathing,4,0.9246123708933266,2019-11-07 15:18:00,0.02318268324583551,1.0,1.439008,0.668876,-1,1.3089184014273565,1.3089184014273565
59,59,P409,lab,breathing,5,0.9246123708933266,2019-11-07 15:19:00,0.03620664084772488,1.0,1.439008,0.668876,0,1.3139287309407606,1.3139287309407606
60,60,P409,lab,aerobics,1,2.080377834509985,2019-11-07 15:22:00,5.806599206235338,7.3,2.029693,2.3375750405135967,1,3.5338045212379416,3.5338045212379416
61,61,P409,lab,aerobics,2,2.080377834509985,2019-11-07 15:23:00,10.373654801497453,7.3,2.120323,2.665502549610618,1,5.290755375790872,5.290755375790872
62,62,P409,lab,aerobics,3,2.080377834509985,2019-11-07 15:24:00,9.738208500413393,7.3,4.147573,4.172596588535707,1,5.046298548317533,5.046298548317533
63,63,P409,lab,aerobics,4,2.080377834509985,2019-11-07 15:25:00,10.249629944752858,7.3,1.899313,4.969431005499988,1,5.243042889376369,5.243042889376369
64,64,P409,lab,aerobics,5,2.080377834509985,2019-11-07 15:26:00,15.310097238415613,7.3,5.4887380000000014,6.274265418982235,1,7.1898097177157245,7.1898097177157245
65,65,P409,lab,breathing,1,0.9246123708933266,2019-11-07 15:28:00,0.9967763890826372,1.0,1.439008,0.7252953469122073,0,1.6834608736564798,1.5
66,66,P409,lab,breathing,2,0.9246123708933266,2019-11-07 15:29:00,0.08990443610286566,1.0,1.439008,0.668876,0,1.3345863264732083,1.3345863264732083
67,67,P409,lab,breathing,3,0.9246123708933266,2019-11-07 15:30:00,0.038083646741253266,1.0,1.439008,0.668876,0,1.3146508169850069,1.3146508169850069
68,68,P409,lab,breathing,4,0.9246123708933266,2019-11-07 15:31:00,0.027076811003477117,1.0,1.439008,0.668876,0,1.3104164762698487,1.3104164762698487
69,69,P409,lab,breathing,5,0.9246123708933266,2019-11-07 15:32:00,0.027972019759116427,1.0,1.439008,0.668876,0,1.3107608639733521,1.3107608639733521
70,70,P409,lab,sweeping,1,4.16075566901997,2019-11-07 15:38:00,3.949801712362599,2.3,1.504993,0.9839939239602216,1,2.8194926685476043,2.8194926685476043
71,71,P409,lab,sweeping,2,4.16075566901997,2019-11-07 15:39:00,3.1653555753009646,2.3,1.474783,0.9742792509895728,1,2.5177154551738568,2.5177154551738568
72,72,P409,lab,sweeping,3,4.16075566901997,2019-11-07 15:40:00,2.9184568374034425,2.3,1.446163,0.8221186550898933,1,2.4227332638059416,2.4227332638059416
73,73,P409,lab,sweeping,4,4.16075566901997,2019-11-07 15:41:00,2.9431472083851453,2.3,1.441393,0.8462639653471453,1,2.432231674212974,2.432231674212974
74,74,P409,lab,sweeping,5,4.16075566901997,2019-11-07 15:42:00,3.16482173077238,2.3,1.4763730000000002,0.9618158807229906,1,2.517510084649865,2.517510084649865
75,75,P409,lab,breathing,1,1.2713420099783244,2019-11-07 15:47:00,0.829549022465629,1.0,1.439008,0.7298993152163991,0,1.61912833849155,1.5
76,76,P409,lab,breathing,2,1.2713420099783244,2019-11-07 15:48:00,0.018632361111069102,1.0,1.439008,0.668876,0,1.3071678879517894,1.3071678879517894
77,77,P409,lab,breathing,3,1.2713420099783244,2019-11-07 15:49:00,0.021126167264425868,1.0,1.439008,0.668876,0,1.308127257672792,1.308127257672792
78,78,P409,lab,breathing,4,1.2713420099783244,2019-11-07 15:50:00,0.018204658364907502,1.0,1.439008,0.668876,0,1.3070033502776384,1.3070033502776384
79,79,P409,lab,breathing,5,1.2713420099783244,2019-11-07 15:51:00,0.02186862267611176,1.0,1.439008,0.668876,0,1.3084128810121232,1.3084128810121232
80,80,P409,lab,pushups,1,0.8090358245316608,2019-11-07 15:35:00,4.3106083761219685,3.8,1.439008,0.674917,0,2.9582953529024976,1.5
81,81,P409,lab,pushups,2,0.8090358245316608,2019-11-07 15:36:00,3.1615256895853436,3.8,1.439008,0.674054,0,2.5162420943091712,1.5
82,82,P409,lab,pushups,3,0.8090358245316608,2019-11-07 15:37:00,5.980544236376457,3.8,1.535203,1.4512653460355909,1,3.60072134827826,3.60072134827826
83,83,P409,lab,pushups,4,0.8090358245316608,2019-11-07 15:38:00,3.949801712362599,3.8,1.504993,0.9839939239602216,1,2.8194926685476043,2.8194926685476043
84,84,P409,lab,pushups,5,0.8090358245316608,2019-11-07 15:39:00,3.1653555753009646,3.8,1.474783,0.9742792509895728,1,2.5177154551738568,2.5177154551738568
85,85,P409,lab,breathing,1,0.9246123708933266,2019-11-07 15:59:00,0.3823571485072403,1.0,1.439008,0.7100475222453579,0,1.447093177387884,1.447093177387884
86,86,P409,lab,breathing,2,0.9246123708933266,2019-11-07 16:00:00,0.048801407207709716,1.0,1.439008,0.668876,0,1.3187739501542133,1.3187739501542133
87,87,P409,lab,breathing,3,0.9246123708933266,2019-11-07 16:01:00,0.024069690807921432,1.0,1.439008,0.668876,0,1.3092596341234983,1.3092596341234983
88,88,P409,lab,breathing,4,0.9246123708933266,2019-11-07 16:02:00,0.029960433695667636,1.0,1.439008,0.668876,0,1.3115258088031572,1.3115258088031572
89,89,P409,lab,breathing,5,0.9246123708933266,2019-11-07 16:03:00,0.024060682456644868,1.0,1.439008,0.668876,0,1.309256168601754,1.309256168601754
90,90,P409,lab,running,1,9.708429894379929,2019-11-07 16:07:00,8.654086169688041,6.0,5.653303,5.576471854209983,1,4.629235603565159,4.629235603565159
91,91,P409,lab,running,2,9.708429894379929,2019-11-07 16:08:00,7.760960106085267,6.0,5.7264430000000015,5.8700614452071775,1,4.285649113771109,4.285649113771109
92,92,P409,lab,running,3,9.708429894379929,2019-11-07 16:09:00,7.828880015099123,6.0,5.813098,5.966494410340254,1,4.311777970688648,4.311777970688648
93,93,P409,lab,running,4,9.708429894379929,2019-11-07 16:10:00,7.820428154759247,6.0,5.784478,5.874817331677492,1,4.308526531564037,4.308526531564037
94,94,P409,lab,running,5,9.708429894379929,2019-11-07 16:11:00,9.008604442452071,6.0,5.9975380000000005,6.119602992525492,1,4.765619137615754,4.765619137615754
95,95,P409,lab,breathing,1,0.8090358245316608,2019-11-07 16:14:00,0.9377699098095644,1.0,1.439008,0.7706112190394261,0,1.6607610220736493,1.5
96,96,P409,lab,breathing,2,0.8090358245316608,2019-11-07 16:15:00,0.06852807943799644,1.0,1.439008,0.668876,0,1.3263628206878768,1.3263628206878768
97,97,P409,lab,breathing,3,0.8090358245316608,2019-11-07 16:16:00,0.03996582307402532,1.0,1.439008,0.668876,0,1.3153748921024009,1.3153748921024009
98,98,P409,lab,breathing,4,0.8090358245316608,2019-11-07 16:17:00,0.03822459230699103,1.0,1.439008,0.668876,0,1.3147050388850918,1.3147050388850918
99,99,P409,lab,breathing,5,0.8090358245316608,2019-11-07 16:18:00,0.02826439851203265,1.0,1.439008,0.668876,0,1.3108733423719776,1.3108733423719776
100,100,P409,lab,lie down,1,1.0401889172549923,2019-11-07 16:21:00,0.08382100655398438,1.3,1.439008,0.668876,0,1.3322460250423245,1.3322460250423245
101,101,P409,lab,lie down,2,1.0401889172549923,2019-11-07 16:22:00,0.13267484714876007,1.3,1.439008,0.668876,0,1.351040146372975,1.351040146372975
102,102,P409,lab,lie down,3,1.0401889172549923,2019-11-07 16:23:00,0.08288226112534906,1.3,1.439008,0.668876,0,1.331884888737183,1.331884888737183
103,103,P409,lab,lie down,4,1.0401889172549923,2019-11-07 16:24:00,0.10179522200462293,1.3,1.439008,0.668876,0,1.3391607237004004,1.3391607237004004
104,104,P409,lab,lie down,5,1.0401889172549923,2019-11-07 16:25:00,0.11848777204933875,1.3,1.439008,0.668876,0,1.3455823643951528,1.3455823643951528
105,105,P409,lab,breathing,1,6.7034396889766175,2019-11-07 16:27:00,0.16150969660203707,1.0,1.450138,0.7585823489670603,0,1.3621329417925003,1.3621329417925003
106,106,P409,lab,breathing,2,6.7034396889766175,2019-11-07 16:28:00,0.06383194719600156,1.0,1.439008,0.668876,0,1.324556213918249,1.324556213918249
107,107,P409,lab,breathing,3,6.7034396889766175,2019-11-07 16:29:00,0.03474652397351193,1.0,1.439008,0.668876,0,1.313367022519134,1.313367022519134
108,108,P409,lab,breathing,4,6.7034396889766175,2019-11-07 16:30:00,0.04449527369820983,1.0,1.439008,0.668876,0,1.3171173762869752,1.3171173762869752
109,109,P409,lab,breathing,5,6.7034396889766175,2019-11-07 16:31:00,0.03916013453856646,1.0,1.439008,0.668876,0,1.3150649429171208,1.3150649429171208
110,110,P409,lab,stairs,1,3.582872937211641,2019-11-07 16:35:00,3.076713330575186,8.0,4.130083,4.880957100076183,1,2.483614694985605,2.483614694985605
111,111,P409,lab,stairs,2,3.582872937211641,2019-11-07 16:36:00,2.7373548326066723,8.0,3.8343430000000014,4.640440161594143,1,2.35306314145862,2.35306314145862
112,112,P409,lab,stairs,3,3.582872937211641,2019-11-07 16:37:00,2.912414867050425,8.0,3.9877780000000014,4.624544738319477,1,2.4204089117691656,2.4204089117691656
113,113,P409,lab,stairs,4,3.582872937211641,2019-11-07 16:38:00,2.9711927337128703,8.0,4.059328,4.637889184961344,1,2.4430208158520754,2.4430208158520754
114,114,P409,lab,stairs,5,3.582872937211641,2019-11-07 16:39:00,3.046250712359246,8.0,4.137238,4.771645619867657,1,2.4718956952953146,2.4718956952953146
115,115,P409,lab,breathing,1,0.9246123708933266,2019-11-07 16:43:00,0.5955540879992722,1.0,1.4676280000000002,0.8186804709212646,0,1.529110253207408,1.5
116,116,P409,lab,breathing,2,0.9246123708933266,2019-11-07 16:44:00,0.0230440666452244,1.0,1.439008,0.668876,0,1.3088650754824844,1.3088650754824844
117,117,P409,lab,breathing,3,0.9246123708933266,2019-11-07 16:45:00,0.0470700236224063,1.0,1.439008,0.671465,0,1.3181078851575634,1.3181078851575634
118,118,P409,lab,breathing,4,0.9246123708933266,2019-11-07 16:46:00,0.021562663377556496,1.0,1.439008,0.668876,0,1.3082951781640093,1.3082951781640093
119,119,P409,lab,breathing,5,0.9246123708933266,2019-11-07 16:47:00,0.05795546835902057,1.0,1.439008,0.668876,0,1.3222955266331835,1.3222955266331835
120,120,P421,lab,computer,1,1.0798151617218492,2020-01-30 15:01:00,1.1824454213997901,1.3,1.439008,0.668876,1,1.7666071526294143,1.7666071526294143
121,121,P421,lab,computer,2,1.0798151617218492,2020-01-30 15:02:00,1.0110874874348204,1.3,1.439008,0.668876,1,1.6989872555916294,1.6989872555916294
122,122,P421,lab,computer,3,1.0798151617218492,2020-01-30 15:03:00,1.0454269876158715,1.3,1.439008,0.668876,1,1.7125380344370744,1.7125380344370744
123,123,P421,lab,computer,4,1.0798151617218492,2020-01-30 15:04:00,1.1407081869378932,1.3,1.439008,0.668876,1,1.7501371390639362,1.7501371390639362
124,124,P421,lab,computer,5,1.0798151617218492,2020-01-30 15:05:00,1.0188024987124515,1.3,1.439008,0.668876,1,1.702031691621918,1.702031691621918
125,125,P421,lab,breathing,1,1.0798151617218492,2020-01-30 15:08:00,3.686927373285031,1.0,1.439008,0.668876,0,2.754905784626753,1.5
126,126,P421,lab,breathing,2,1.0798151617218492,2020-01-30 15:09:00,0.08175928084472384,1.0,1.439008,0.668876,0,1.3322631933326985,1.3322631933326985
127,127,P421,lab,breathing,3,1.0798151617218492,2020-01-30 15:10:00,0.05687446712058725,1.0,1.439008,0.668876,0,1.3224433472193893,1.3224433472193893
128,128,P421,lab,breathing,4,1.0798151617218492,2020-01-30 15:11:00,0.04973478887770992,1.0,1.439008,0.668876,0,1.3196259445086107,1.3196259445086107
129,129,P421,lab,breathing,5,1.0798151617218492,2020-01-30 15:12:00,0.06763397193044429,1.0,1.439008,0.668876,0,1.3266891769314166,1.3266891769314166
130,130,P421,lab,slow walk,1,4.079301722060318,2020-01-30 15:15:00,4.356181151597991,2.8,3.5091879999999995,3.3226924904553967,1,3.0190013565943863,3.0190013565943863
131,131,P421,lab,slow walk,2,4.079301722060318,2020-01-30 15:16:00,3.5046023515559472,2.8,3.538603,3.2973154556045987,1,2.682958143152196,2.682958143152196
132,132,P421,lab,slow walk,3,4.079301722060318,2020-01-30 15:17:00,3.4366132485899015,2.8,3.3128230000000003,3.1015554405792565,1,2.6561288272525583,2.6561288272525583
133,133,P421,lab,slow walk,4,4.079301722060318,2020-01-30 15:18:00,3.342737371166624,2.8,3.1872130000000003,2.9338107450297546,1,2.6190842795108042,2.6190842795108042
134,134,P421,lab,slow walk,5,4.079301722060318,2020-01-30 15:19:00,3.293933791647359,2.8,3.001183,2.7839004414119666,1,2.599825801389548,2.599825801389548
135,135,P421,lab,breathing,1,0.8398562368947716,2020-01-30 15:22:00,0.462438359748309,1.0,1.439008,0.668876,0,1.4824837260169996,1.4824837260169996
136,136,P421,lab,breathing,2,0.8398562368947716,2020-01-30 15:23:00,0.04953536506092792,1.0,1.439008,0.668876,0,1.3195472494774227,1.3195472494774227
137,137,P421,lab,breathing,3,0.8398562368947716,2020-01-30 15:24:00,0.03052361395942776,1.0,1.439008,0.668876,0,1.3120449843517576,1.3120449843517576
138,138,P421,lab,breathing,4,0.8398562368947716,2020-01-30 15:25:00,0.030622613368784773,1.0,1.439008,0.668876,0,1.3120840507066829,1.3120840507066829
139,139,P421,lab,breathing,5,0.8398562368947716,2020-01-30 15:26:00,0.11978372202166825,1.0,1.439008,0.668876,0,1.3472680941144146,1.3472680941144146
140,140,P421,lab,fast walk,1,4.319260646887397,2020-01-30 15:30:00,6.636285781763508,4.3,4.3018030000000005,4.384519368103431,1,3.918758004913261,3.918758004913261
141,141,P421,lab,fast walk,2,4.319260646887397,2020-01-30 15:31:00,5.38392547706614,4.3,3.969493,4.155710745817904,1,3.4245616003560237,3.4245616003560237
142,142,P421,lab,fast walk,3,4.319260646887397,2020-01-30 15:32:00,5.7734668996249425,4.3,3.839113,4.106197633183168,1,3.578279320194798,3.578279320194798
143,143,P421,lab,fast walk,4,4.319260646887397,2020-01-30 15:33:00,5.250985256330694,4.3,3.621283,3.763742001201668,1,3.372101793971168,3.372101793971168
144,144,P421,lab,fast walk,5,4.319260646887397,2020-01-30 15:34:00,6.801156624699438,4.3,3.7572280000000013,3.8602254961200977,1,3.9838180179858935,3.9838180179858935
145,145,P421,lab,breathing,1,0.8398562368947716,2020-01-30 15:37:00,0.05412951033292049,1.0,1.439008,0.668876,0,1.3213601543314946,1.3213601543314946
146,146,P421,lab,breathing,2,0.8398562368947716,2020-01-30 15:38:00,0.08944780143885969,1.0,1.439008,0.668876,0,1.3352971758213914,1.3352971758213914
147,147,P421,lab,breathing,3,0.8398562368947716,2020-01-30 15:39:00,0.038142821900292334,1.0,1.439008,0.668876,0,1.315051615235718,1.315051615235718
148,148,P421,lab,breathing,4,0.8398562368947716,2020-01-30 15:40:00,0.03465294527779432,1.0,1.439008,0.668876,0,1.313674468041961,1.313674468041961
149,149,P421,lab,breathing,5,0.8398562368947716,2020-01-30 15:41:00,0.04536670926484023,1.0,1.439008,0.668876,0,1.317902247876417,1.317902247876417
150,150,P421,lab,standing,1,0.9598356993083104,2020-01-30 15:43:00,0.6843647909900457,1.8,1.439008,0.668876,0,1.570058558902164,1.5
151,151,P421,lab,standing,2,0.9598356993083104,2020-01-30 15:44:00,3.072573682067665,1.8,1.439008,0.668876,0,2.5124744458280857,1.5
152,152,P421,lab,standing,3,0.9598356993083104,2020-01-30 15:45:00,0.32280071674148103,1.8,1.439008,0.668876,0,1.4273810364347894,1.4273810364347894
153,153,P421,lab,standing,4,0.9598356993083104,2020-01-30 15:46:00,8.287268566881304,1.8,1.439008,0.668876,0,4.570255623714165,1.5
154,154,P421,lab,standing,5,0.9598356993083104,2020-01-30 15:47:00,1.8750866621711408,1.8,1.439008,0.668876,0,2.039931697932678,1.5
155,155,P421,lab,breathing,1,0.9598356993083104,2020-01-30 15:49:00,0.17316082426910534,1.0,1.439008,0.668876,0,1.3683313391864802,1.3683313391864802
156,156,P421,lab,breathing,2,0.9598356993083104,2020-01-30 15:50:00,0.11818888121641133,1.0,1.439008,0.668876,0,1.3466387507945703,1.3466387507945703
157,157,P421,lab,breathing,3,0.9598356993083104,2020-01-30 15:51:00,0.0929805808658834,1.0,1.439008,0.668876,0,1.336691252976648,1.336691252976648
158,158,P421,lab,breathing,4,0.9598356993083104,2020-01-30 15:52:00,0.06155987742179037,1.0,1.439008,0.668876,0,1.3242922663491676,1.3242922663491676
159,159,P421,lab,breathing,5,0.9598356993083104,2020-01-30 15:53:00,0.10066208239069414,1.0,1.439008,0.668876,0,1.3397224656563569,1.3397224656563569
160,160,P421,lab,squats,1,0.8398562368947716,2020-01-30 15:55:00,6.591542504184605,5.0,2.802433,3.3946495802731307,1,3.901101770661296,3.901101770661296
161,161,P421,lab,squats,2,0.8398562368947716,2020-01-30 15:56:00,6.5763686276449045,5.0,2.330203,2.3370648220093666,1,3.8951139768922114,3.8951139768922114
162,162,P421,lab,squats,3,0.8398562368947716,2020-01-30 15:57:00,5.441123319710438,5.0,2.433553,3.293986815881684,1,3.4471325554375762,3.4471325554375762
163,163,P421,lab,squats,4,0.8398562368947716,2020-01-30 15:58:00,4.823969758569044,5.0,2.344513,2.4896834989600083,1,3.203596354368448,3.203596354368448
164,164,P421,lab,squats,5,0.8398562368947716,2020-01-30 15:59:00,5.147466931341524,5.0,2.3810830000000003,2.6471592692792,1,3.331252220710541,3.331252220710541
165,165,P421,lab,breathing,1,0.9598356993083104,2020-01-30 16:01:00,4.2855643750436165,1.0,1.439008,0.668876,0,2.991135129164712,1.5
166,166,P421,lab,breathing,2,0.9598356993083104,2020-01-30 16:02:00,0.58599832961856,1.0,1.439008,0.668876,0,1.5312419728474391,1.5
167,167,P421,lab,breathing,3,0.9598356993083104,2020-01-30 16:03:00,3.3473631551743264,1.0,1.439008,0.7025330000000001,0,2.6209096693896514,1.5
168,168,P421,lab,breathing,4,0.9598356993083104,2020-01-30 16:04:00,6.145729283086348,1.0,1.439008,0.668876,0,3.7251785238572697,1.5
169,169,P421,lab,breathing,5,0.9598356993083104,2020-01-30 16:05:00,0.1891171595714472,1.0,1.439008,0.668876,0,1.3746279005728077,1.3746279005728077
170,170,P421,lab,reading,1,0.9598356993083104,2020-01-30 16:07:00,1.6681446934409907,1.3,1.439008,0.7154859900557808,0,1.9582699137681363,1.5
171,171,P421,lab,reading,2,0.9598356993083104,2020-01-30 16:08:00,2.345818689221924,1.3,1.439008,0.668876,0,2.2256882045912416,1.5
172,172,P421,lab,reading,3,0.9598356993083104,2020-01-30 16:09:00,4.248938322225167,1.3,1.439008,0.668876,0,2.9766820492099177,1.5
173,173,P421,lab,reading,4,0.9598356993083104,2020-01-30 16:10:00,4.986813692036566,1.3,1.439008,0.668876,0,3.267856524641933,1.5
174,174,P421,lab,reading,5,0.9598356993083104,2020-01-30 16:11:00,1.7392081466191114,1.3,1.439008,0.668876,0,1.9863124051536607,1.5
175,175,P421,lab,breathing,1,1.319774086548927,2020-01-30 16:16:00,0.3027664877941367,1.0,1.439008,0.668876,0,1.4194752892814197,1.4194752892814197
176,176,P421,lab,breathing,2,1.319774086548927,2020-01-30 16:17:00,0.04730614066502592,1.0,1.439008,0.668876,0,1.3186675707801072,1.3186675707801072
177,177,P421,lab,breathing,3,1.319774086548927,2020-01-30 16:18:00,0.061260277228311774,1.0,1.439008,0.668876,0,1.3241740405176186,1.3241740405176186
178,178,P421,lab,breathing,4,1.319774086548927,2020-01-30 16:19:00,0.041824443407253664,1.0,1.439008,0.668876,-1,1.3165044272618232,1.3165044272618232
179,179,P421,lab,breathing,5,1.319774086548927,2020-01-30 16:20:00,0.10113239029811924,1.0,1.439008,0.668876,0,1.3399080548003215,1.3399080548003215
180,180,P421,lab,aerobics,1,3.4794044099926253,2020-01-30 16:22:00,10.223396271647758,7.3,4.6857880000000005,5.4003096844717575,1,5.334274849547465,5.334274849547465
181,181,P421,lab,aerobics,2,3.4794044099926253,2020-01-30 16:23:00,11.234768145203017,7.3,4.366198000000002,5.214997979838861,1,5.733374327314852,5.733374327314852
182,182,P421,lab,aerobics,3,3.4794044099926253,2020-01-30 16:24:00,7.239106748616447,7.3,3.738943,4.733246309138428,1,4.156638392285034,4.156638392285034
183,183,P421,lab,aerobics,4,3.4794044099926253,2020-01-30 16:25:00,10.037147461926548,7.3,2.787328,5.682063798717397,1,5.260778834245759,5.260778834245759
184,184,P421,lab,aerobics,5,3.4794044099926253,2020-01-30 16:26:00,10.270253765777392,7.3,3.707143,5.178591147839606,1,5.352765379020949,5.352765379020949
185,185,P421,lab,breathing,1,0.8398562368947716,2020-01-30 16:28:00,8.315597531954447,1.0,1.439008,0.9417942069595212,0,4.5814345732796085,1.5
186,186,P421,lab,breathing,2,0.8398562368947716,2020-01-30 16:29:00,3.439011709387858,1.0,1.439008,0.7567538115396601,0,2.6570752886649616,1.5
187,187,P421,lab,breathing,3,0.8398562368947716,2020-01-30 16:30:00,4.029418845377105,1.0,1.439008,0.668876,0,2.8900570294119503,1.5
188,188,P421,lab,breathing,4,0.8398562368947716,2020-01-30 16:31:00,4.71683428323998,1.0,1.439008,0.668876,0,3.161319410177895,1.5
189,189,P421,lab,breathing,5,0.8398562368947716,2020-01-30 16:32:00,4.119940171587142,1.0,1.439008,0.668876,0,2.925777830990345,1.5
190,190,P421,lab,sweeping,1,2.8795070979249315,2020-01-30 16:34:00,4.182539561496647,2.3,1.474783,1.0724454726153108,1,2.950480301441315,2.950480301441315
191,191,P421,lab,sweeping,2,2.8795070979249315,2020-01-30 16:35:00,3.7164578908469608,2.3,1.482733,1.2526991675790198,1,2.7665588812229007,2.7665588812229007
192,192,P421,lab,sweeping,3,2.8795070979249315,2020-01-30 16:36:00,3.427504745381268,2.3,1.481938,1.4407748671276828,1,2.6525345025843934,2.6525345025843934
193,193,P421,lab,sweeping,4,2.8795070979249315,2020-01-30 16:37:00,3.4630410978995063,2.3,1.503403,1.285581137872225,1,2.66655757372432,2.66655757372432
194,194,P421,lab,sweeping,5,2.8795070979249315,2020-01-30 16:38:00,3.4762352567107064,2.3,1.5018129999999998,1.223087988375387,1,2.671764147121125,2.671764147121125
195,195,P421,lab,breathing,1,0.8398562368947716,2020-01-30 16:40:00,1.6057634638499918,1.0,1.439008,0.677506,0,1.9336535319967731,1.5
196,196,P421,lab,breathing,2,0.8398562368947716,2020-01-30 16:41:00,0.08102622251608625,1.0,1.439008,0.668876,0,1.3319739197195182,1.3319739197195182
197,197,P421,lab,breathing,3,0.8398562368947716,2020-01-30 16:42:00,1.6871603071179877,1.0,1.439008,0.668876,0,1.9657737031124436,1.5
198,198,P421,lab,breathing,4,0.8398562368947716,2020-01-30 16:43:00,0.17352584294399015,1.0,1.439008,0.668876,0,1.3684753799358138,1.3684753799358138
199,199,P421,lab,breathing,5,0.8398562368947716,2020-01-30 16:44:00,0.051974607301195935,1.0,1.439008,0.668876,0,1.3205098037363396,1.3205098037363396
200,200,P421,lab,pushups,1,0.9598356993083104,2020-01-30 16:46:00,1.918786477854545,3.8,2.342128,2.863576117062466,1,2.057176169599137,2.057176169599137
201,201,P421,lab,pushups,2,0.9598356993083104,2020-01-30 16:47:00,5.104584831934613,3.8,2.013793,2.536505703081957,1,3.3143304296993814,3.3143304296993814
202,202,P421,lab,pushups,3,0.9598356993083104,2020-01-30 16:48:00,7.84099747754079,3.8,1.884208,2.389933426222612,1,4.394151696607326,4.394151696607326
203,203,P421,lab,pushups,4,0.9598356993083104,2020-01-30 16:49:00,8.527384241055985,3.8,1.714078,1.9034728329863804,1,4.665008150131585,4.665008150131585
204,204,P421,lab,pushups,5,0.9598356993083104,2020-01-30 16:50:00,10.971904006512863,3.8,1.7419030000000002,1.9538969099314296,1,5.6296449838180544,5.6296449838180544
